EventID,TaskGroupID,TaskID,TaskType,ObjectName,RescName,RescNum,RescEffect,ImageDir,NameKor,NameEng,TextKor,TextEng,System
10704,2059,50739,portrait,null,portrait_police,0,1,null,경찰,Police,"“그, 지문 감식은 해볼 수 있는데. 2주 정도 걸리는데다가요,”","“We can, uh, try to find fingerprints on it, which it takes around two weeks. ”",null
10704,2059,50740,portrait,null,portrait_police,0,1,null,경찰,Police,“아마 이렇게까지 했으면 처음부터 아무것도 안 나올 수도 있어요.”,"“But based on what they did so far, there could be no prints left on the photos in the first place. ”",null
10704,2059,50741,portrait,null,portrait_police,0,1,null,경찰,Police,“건물에 CCTV가 없다고 하셨으니 잡기도 어려울 것 같은데.”,"“Your house doesn't even have security cams, so the chance of catching this person seems near impossible. ”",null
10704,2059,50742,portrait,null,null,null,0,null,null,null,null,null,null
10704,2059,50743,time,null,null,null,1000,null,null,null,null,null,null
10704,2059,50744,portrait,null,portrait_police,0,1,null,경찰,Police,"“그 사진,”","“Why don't you, ”",null
10704,2059,50745,portrait,null,portrait_police,2,1,null,경찰,Police,“그냥 찢어버리죠?”,“just rip that photo into pieces and forget about it?”,null
10704,2059,50746,portrait,null,portrait_police,2,1,null,경찰,Police,"“기분 나쁘잖아요, 갖고 있으면.”","“You feel threatened because of that, yeah?”",null
10704,2059,50747,portrait,null,portrait_police,1,1,null,경찰,Police,"“아니, 저희가 뭐 해드릴 수 있는 게 없다니까요?”","“No, like, we can't really do anything about it though. ”",null
10704,2059,50748,portrait,null,portrait_police,1,1,null,경찰,Police,“확실한 증거가 생기면 다시 오세요.”,"“Come back once you have some solid evidence, alright?”",null
10704,2059,50749,portrait,null,null,null,0,null,null,null,null,null,null
10704,2059,50750,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10704,2059,50751,spawn,obj_player,spot_police_out,0,1,255_255_255_1,null,null,null,null,null
10704,2059,50752,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10705,2060,50753,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10705,2060,50754,spawn,obj_player,spot_police_entry,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50755,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10705,2060,50756,portrait,null,portrait_police,0,1,null,경찰,Police,"“예, 무슨 일로 오셨어요?”",“Yes? How may I help you?”,null
10705,2060,50757,portrait,null,null,null,0,null,null,null,null,null,null
10705,2060,50758,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10705,2060,50759,object,obj_player,spr_girl_idle,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50760,spawn,obj_player,spot_police3,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50761,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10705,2060,50762,portrait,null,portrait_police,0,1,null,경찰,Police,“음… 그러니까 지금 정리를 해보자면.”,"“So... to summarize, ”",null
10705,2060,50763,portrait,null,portrait_police,0,1,null,경찰,Police,“이사 오고나서부터 아가씨 사는 집 우편함에 편지 봉투가 오는데.”,"“You kept getting these envelopes in your mail box ever since you moved in, ”",null
10705,2060,50764,portrait,null,portrait_police,0,1,null,경찰,Police,"“봉투에 발신 주소도, 우표도 없고. 안에 있는 건 덜랑 사진 한 장인데다.”","“it didn't have any address, or a postal stamp. And it had a single photo inside every time. ”",null
10705,2060,50765,portrait,null,portrait_police,0,1,null,경찰,Police,“이번에는 본인 사진이 온 거죠?”,"“Then today you got a photo of yourself in it, correct? ”",null
10705,2060,50766,portrait,null,portrait_police,1,1,null,경찰,Police,"“허, 참…”","“Ugh, well... ”",null
10705,2060,50767,portrait,null,portrait_police,0,1,null,경찰,Police,"“그, 지문 감식은 해볼 수 있는데. 2주 정도 걸리는데다가요,”","“We can, uh, try to find fingerprints on it, which it takes around two weeks. ”",null
10705,2060,50768,portrait,null,portrait_police,0,1,null,경찰,Police,“아마 이렇게까지 했으면 처음부터 아무것도 안 나올 수도 있어요.”,"“But based on what they did so far, there could be no prints left on the photos in the first place. ”",null
10705,2060,50769,portrait,null,portrait_police,0,1,null,경찰,Police,“건물에 CCTV가 없다고 하셨으니 잡기도 어려울 것 같은데.”,"“Your house doesn't even have security cams, so the chance of catching this person seems near impossible. ”",null
10705,2060,50770,portrait,null,null,null,0,null,null,null,null,null,null
10705,2060,50771,time,null,null,null,1000,null,null,null,null,null,null
10705,2060,50772,portrait,null,portrait_police,0,1,null,경찰,Police,"“그 사진,”","“Why don't you, ”",null
10705,2060,50773,portrait,null,portrait_police,2,1,null,경찰,Police,“그냥 찢어버리죠?”,“just rip that photo into pieces and forget about it?”,null
10705,2060,50774,portrait,null,portrait_police,2,1,null,경찰,Police,"“기분 나쁘잖아요, 갖고 있으면.”","“You feel threatened because of that, yeah?”",null
10705,2060,50775,portrait,null,portrait_police,1,1,null,경찰,Police,"“아니, 저희가 뭐 해드릴 수 있는 게 없다니까요?”","“No, like, we can't really do anything about it though. ”",null
10705,2060,50776,portrait,null,portrait_police,1,1,null,경찰,Police,“확실한 증거가 생기면 다시 오세요.”,"“Come back once you have some solid evidence, alright?”",null
10705,2060,50777,portrait,null,null,null,0,null,null,null,null,null,null
10705,2060,50778,sfx,null,sfx_door_open,1,5,null,null,null,null,null,null
10705,2060,50779,spawn,obj_police2,spot_police_entry,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50780,time,null,null,null,1000,null,null,null,null,null,null
10705,2060,50781,portrait,null,portrait_police,0,1,null,경찰 2,Police 2,“응? 무슨 일이세요?”,“Hmm? What happened? ”,null
10705,2060,50782,portrait,null,portrait_police,1,1,null,경찰 1,Police 1,"“아니, 글쎄… ”","“Okay, hear me out...”",null
10705,2060,50783,portrait,null,null,null,0,null,null,null,null,null,null
10705,2060,50784,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10705,2060,50785,spawn,obj_police2,spot_police2,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50786,object,obj_police2,spr_police_idle,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50787,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10705,2060,50788,portrait,null,portrait_police,0,1,null,경찰 2,Police 2,“그런 일이 있으셨군요.”,“I see. ”,null
10705,2060,50789,portrait,null,portrait_police,0,1,null,경찰 2,Police 2,“사진과 함께 세이톡도 봐서는 스토킹으로 잡을 수 있을 것 같지만…”,"“With the photos and messages you received, we COULD see this as a case of stalking...”",null
10705,2060,50790,portrait,null,portrait_police,3,1,null,경찰 2,Police 2,“유감스럽게도 아직은 확실하게 잡을 수 없습니다.”,"“But unfortunately, we're not a 100% sure we can put him behind bars. ”",null
10705,2060,50791,portrait,null,portrait_police,3,1,null,경찰 2,Police 2,“간략하게 설명드리자면 법적인 문제예요.”,“It has to do with the law. ”,null
10705,2060,50792,portrait,null,portrait_police,3,1,null,경찰 2,Police 2,"“지금까지 이 사람한테 하지 말라거나 싫다는 표현을 직접적으로 하지 않으셔서, 거부 의사가 있었다고 보긴 어려워요.”","“You never explicitly said no to this person, so it's hard to interpret this as refusal. ”",null
10705,2060,50793,portrait,null,portrait_police,3,1,null,경찰 2,Police 2,“스토킹으로 신고하려면 싫다고 하신 후에도 이런 일이 반복되어야 해요.”,"“If you want to report this as a case of stalking, they'll have to continue sending you messages AFTER you reject them. ”",null
10705,2060,50794,portrait,null,portrait_police,0,1,null,경찰 2,Police 2,“죄송하지만 저희가 해드릴 수 있는 게 없습니다.”,"“I'm sorry, we can't help you on this one. ”",
10705,2060,50795,portrait,null,null,null,0,null,null,null,null,null,null
10705,2060,50796,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10705,2060,50797,spawn,obj_player,spot_police_out,0,1,255_255_255_1,null,null,null,null,null
10705,2060,50798,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10705,2060,50799,narrative,null,null,null,1,null,null,null,“이대로 가만히 있으면 어떤 일이 생길지 모른다. ”,“You have to do something before you get into further trouble. ”,null
10705,2060,50800,narrative,null,null,null,0,null,null,null,null,null,null
10705,2060,50801,sfx,null,sfx_phone_notif,1,1,null,null,null,null,null,null
10705,2060,50802,narrative,null,null,null,1,null,null,null,“쇼팡에 품절되어 있던 CCTV와 SD카드 재고가 들어왔다.”,"“It looks like previously sold out items, CCTV and SD card, are now available. ”",null
10705,2060,50803,narrative,null,null,null,1,null,null,null,“이제 돈만 충분하면 사서 설치할 수 있을 것이다.”,“You'll be able to get them installed once you have enough money. ”,null
10705,2060,50804,narrative,null,null,null,1,null,null,null,“…설치하는 방법이 조금 복잡해서 조금 더 공부해야할 것이다. ”,“...You'll also have to study a bit more to fully understand how to install these by yourself. ”,null
10705,2060,50805,narrative,null,null,null,0,null,null,null,null,null,null
10706,2061,50806,time,null,null,null,1,null,null,null,null,null,9008
10801,2064,50807,bgm,null,0,null,0,null,null,null,null,null,null
10801,2064,50808,sfx,null,sfx_chime,1,5,null,null,null,null,null,null
10801,2064,50809,spawn,obj_T306,spot_store_in1,0,1,255_255_255_1,null,null,null,null,null
10801,2064,50810,walk,obj_T306,spot_store_drinks,null,null,null,null,null,null,null,null
10801,2064,50811,time,null,null,null,1000,null,null,null,null,null,null
10801,2064,50812,walk,obj_T306,spot_store_counter1,null,null,null,null,null,null,null,null
10801,2064,50813,portrait,null,portrait_T306,0,1,null,306호,Tenant 306,“…”,“...”,null
10801,2064,50814,portrait,null,null,null,0,null,null,null,null,null,null
10801,2064,50815,time,null,null,null,500,null,null,null,null,null,null
10801,2064,50816,sfx,null,sfx_payed,1,1,null,null,null,null,null,null
10801,2064,50817,time,null,null,null,3000,null,null,null,null,null,null
10801,2064,50818,walk,obj_T306,spot_store_in1,null,null,null,null,null,null,null,null
10801,2064,50819,sfx,null,sfx_chime,1,1,null,null,null,null,null,3011
10802,2065,50820,sfx,null,sfx_slice,1,5,null,null,null,null,null,null
10802,2065,50821,image1,null,img_coverall,0,1,160_0_0_1,null,null,null,null,null
10802,2065,50822,image1,null,img_coverall,0,3,160_0_0_0,null,null,null,null,null
10802,2065,50823,time,null,null,null,2000,null,null,null,null,null,null
10802,2065,50824,image2,null,img_razor,0,2,160_0_0_0,null,null,null,null,null
10802,2065,50825,time,null,null,null,2000,null,null,null,null,null,null
10802,2065,50826,narrative,null,null,null,1,null,null,null,“당신은 문고리를 돌리다 뭔가에 손가락을 베였다. ”,“Something cuts through your finger as you turn on the door knob. ”,null
10802,2065,50827,narrative,null,null,null,0,null,null,null,null,null,null
10802,2065,50828,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
10802,2065,50829,narrative,null,null,null,1,null,null,null,“문고리에서 면도날을 제거했다. ”,“You removed the razor from the door knob. ”,null
10802,2065,50830,narrative,null,null,null,0,null,null,null,null,null,null
10802,2065,50831,image2,null,img_razor,0,0,255_255_255_0,null,null,null,null,null
10802,2065,50832,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
10803,2066,50833,time,null,null,null,1,null,null,null,null,null,9009
10901,2068,50834,bgm,null,0,1,0,null,null,null,null,null,null
10901,2068,50835,sfx,null,sfx_small_slam,1,1,null,null,null,null,null,null
10901,2068,50836,object,obj_player,spr_girl_store_idle,3,1,255_255_255_1,null,null,null,null,null
10901,2068,50837,sfx,null,sfx_small_slam,1,1,null,null,null,null,null,null
10901,2068,50838,image2,null,img_peep_206,0,1,255_255_255_1,null,null,null,null,null
10901,2068,50839,narrative,null,null,null,1,null,null,null,“모르는 여자다. ”,“It's a stranger. ”,null
10901,2068,50840,narrative,null,null,null,1,null,null,null,“술에 많이 취한 것 같다. ”,“She looks heavily drunk. ”,null
10901,2068,50841,narrative,null,null,null,0,null,null,null,null,null,null
10901,2068,50842,image2,null,img_peep_206,0,3,255_255_255_1,null,null,null,null,null
10901,2068,50843,spawn,obj_T206,spot_outdoor,0,1,255_255_255_1,null,null,null,null,null
10901,2068,50844,sfx,null,sfx_door_open,1,5,null,null,null,null,null,null
10901,2068,50845,time,null,null,null,1000,null,null,null,null,null,null
10901,2068,50846,portrait,null,portrait_T206,0,1,null,206호,Tenant 206,“어…라.”,“Wuh...?”,null
10901,2068,50847,portrait,null,portrait_T206,0,1,null,206호,Tenant 206,“누구세요??”,“Who are you??”,null
10901,2068,50848,portrait,null,portrait_T206,1,1,null,206호,Tenant 206,"“아, 아… 잘못 왔구나. 죄송해요. 여기 몇 호예요?”","“Uh, oh... I'm at the wrong house. Sorry. Which room is this?”",null
10901,2068,50849,portrait,null,portrait_T206,1,1,null,206호,Tenant 206,“105호요? 아하…”,“Room 105? Ooh...”,null
10901,2068,50850,portrait,null,portrait_T206,2,1,null,206호,Tenant 206,“아? 105호는 그 집이잖아요?”,“Oh? Isn't room 105 that house?”,null
10901,2068,50851,portrait,null,portrait_T206,2,1,null,206호,Tenant 206,"“와, 사람이 들어왔네?”","“Wow, I can't believe someone's living here. ”",null
10901,2068,50852,portrait,null,portrait_T206,2,1,null,206호,Tenant 206,“안 무서워요?”,“Aren't you scared? ”,null
10901,2068,50853,portrait,null,portrait_T206,0,1,null,206호,Tenant 206,"“아, 모르시나보네… .”","“Oh, you look clueless... Um. ”",null
10901,2068,50854,portrait,null,portrait_T206,0,1,null,206호,Tenant 206,"“조심해요. 여기 살던 사람, 다 도망갔어요. 귀신 들렸다나?”",“Be careful. Everyone who ever lived here ran away. They say it's haunted. ”,null
10901,2068,50855,portrait,null,portrait_T206,0,1,null,206호,Tenant 206,“그럼 전 이마아아안.”,“Byeeee. ”,null
10901,2068,50856,portrait,null,null,null,0,null,null,null,null,null,null
10901,2068,50857,walk,obj_T206,spot_walk_from_room,null,null,null,null,null,null,null,null
10901,2068,50858,time,null,null,null,1000,null,null,null,null,null,null
10901,2068,50859,narrative,null,null,null,1,null,null,null,“...”,“...”,null
10901,2068,50860,narrative,null,null,null,0,null,null,null,null,null,null
10901,2068,50861,object,obj_player,spr_girl_idle,1,1,255_255_255_1,null,null,null,null,null
10901,2068,50862,bgm,null,0,1,2,null,null,null,null,null,null
10902,2069,50863,time,null,null,null,1,null,null,null,null,null,9010
11001,2071,50864,narrative,null,null,null,1,null,null,null,“당신은 내일이 월요일이라 오늘 분리수거를 미리 해둬야한다는 걸 떠올렸다. ”,"“You remembered it's Monday tomorrow, which means you'll have to recycle today. ”",null
11001,2071,50865,narrative,null,null,null,0,null,null,null,null,null,null
11001,2071,50866,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11001,2071,50867,spawn,obj_player,spot_trash1,0,1,255_255_255_1,null,null,null,null,null
11001,2071,50868,spawn,obj_manager,spot_road1,0,1,255_255_255_1,null,null,null,null,null
11001,2071,50869,spawn,obj_daughter,spot_road2,0,1,255_255_255_1,null,null,null,null,null
11001,2071,50870,sfx,null,sfx_plastic_bottles,1,1,null,null,null,null,null,null
11001,2071,50871,sfx,null,sfx_plastic_bags,1,1,null,null,null,null,null,null
11001,2071,50872,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11001,2071,50873,portrait,null,portrait_manager,1,1,null,점장님,Manager,“오! OO씨! ”,“Oh! Hey there!”,null
11001,2071,50874,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50875,bgm,null,bgm_bright,1,4,null,null,null,null,null,null
11001,2071,50876,walk,obj_manager,spot_trash2,null,null,null,null,null,null,null,null
11001,2071,50877,walk,obj_daughter,spot_trash3,null,null,null,null,null,null,null,null
11001,2071,50878,portrait,null,portrait_manager,1,1,null,점장님,Manager,“여기서 뭐해?”,“What are you doing here?”,null
11001,2071,50879,portrait,null,portrait_manager,0,1,null,점장님,Manager,"“아, 분리수거?”","“Oh, recycling, are you?”",null
11001,2071,50880,portrait,null,portrait_manager,0,1,null,점장님,Manager,"“오호, 다 설거지해서 버리네.”","“My, you even washed them beforehand. ”",null
11001,2071,50881,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50882,object,obj_manager,spr_manager_idle,0,1,255_255_255_1,null,null,null,null,null
11001,2071,50883,portrait,null,portrait_manager,0,1,null,점장님,Manager,“너도 이따 밥 먹고 분리수거 좀 해라. ”,“You should put them up too once we finish lunch. ”,null
11001,2071,50884,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50885,object,obj_daughter,spr_daughter_idle,2,1,255_255_255_1,null,null,null,null,null
11001,2071,50886,portrait,null,portrait_woman,2,1,null,여자,Woman,“으익. 귀찮은데…”,"“Eegh, my least favorite chore. ”",null
11001,2071,50887,portrait,null,portrait_manager,8,1,null,점장님,Manager,“어허. 미리 좀 해봐야 나중에 누구랑 같이 살 때도 편한 거야.”,"“Come, now. It's good to practice in advance to make living with others easier.”",null
11001,2071,50888,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50889,object,obj_manager,spr_manager_idle,1,1,255_255_255_1,null,null,null,null,null
11001,2071,50890,object,obj_daughter,spr_daughter_idle,1,1,255_255_255_1,null,null,null,null,null
11001,2071,50891,portrait,null,portrait_manager,2,1,null,점장님,Manager,“OO씨는 혹시 밥 먹었어?”,“Did you have lunch yet?”,null
11001,2071,50892,portrait,null,portrait_manager,0,1,null,점장님,Manager,"“아, 그래? 아직이야?”","“Not yet, huh?”",null
11001,2071,50893,portrait,null,portrait_woman,1,1,null,여자,Woman,“그럼 넷이서 같이 먹지 않을래요?”,“Then why don't you join the three of us?”,null
11001,2071,50894,portrait,null,portrait_woman,1,1,null,여자,Woman,“엄마도 곧 근무 끝나시거든요. ”,“Mom's going to be off duty soon. ”,null
11001,2071,50895,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50896,object,obj_manager,spr_manager_idle,0,1,255_255_255_1,null,null,null,null,null
11001,2071,50897,portrait,null,portrait_manager,0,1,null,점장님,Manager,“응? 웬일이야? ”,“Huh? That was unexpected of you. ”,null
11001,2071,50898,object,obj_daughter,spr_daughter_idle,2,1,255_255_255_1,null,null,null,null,null
11001,2071,50899,portrait,null,portrait_woman,2,1,null,여자,Woman,“종강해서 애들도 다 올라가고 나 혼자 있기 심심해. ”,"“All my friends went back home, nobody's around the town. I'm bored. ”",null
11001,2071,50900,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50901,object,obj_daughter,spr_daughter_idle,1,1,255_255_255_1,null,null,null,null,null
11001,2071,50902,portrait,null,portrait_woman,0,1,null,여자,Woman,"“돈이라면 걱정 마요, 아빠가 사주실 거니까.”","“Don't worry about the money, dad's paying. ”",null
11001,2071,50903,portrait,null,portrait_manager,4,1,null,점장님,Manager,“사주긴 할 건데 그걸 왜 니가 말하냐?”,"“I mean, I will, but that's not for you to decide. ”",null
11001,2071,50904,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50905,time,null,null,null,2000,null,null,null,null,null,null
11001,2071,50906,bgm,null,bgm_bright,1,0,null,null,null,null,null,null
11001,2071,50907,narrative,null,null,null,1,null,null,null,“당신은 화목한 모습을 보고 있자니 속이 이상해졌다. ”,“Watching this happy family makes your stomach turn. ”,null
11001,2071,50908,narrative,null,null,null,0,null,null,null,null,null,null
11001,2071,50909,object,obj_manager,spr_manager_idle,1,1,255_255_255_1,null,null,null,null,null
11001,2071,50910,portrait,null,portrait_manager,5,1,null,점장님,Manager,"“어? 왜 그래, 속 안 좋아?”",“Uh? What's wrong? Do you feel sick? ”,null
11001,2071,50911,portrait,null,portrait_manager,6,1,null,점장님,Manager,“이런… 그럼 하는 수 없지. 다음에 사줄게.”,"“Well then, I'll buy you some other time. ”",null
11001,2071,50912,portrait,null,portrait_manager,6,1,null,점장님,Manager,"“내일도 아프면 말하고, 쉬어.”","“Go get some rest, and tell me if you want to call in sick tomorrow. ”",null
11001,2071,50913,portrait,null,portrait_woman,3,1,null,여자,Woman,"“저런, 푹 쉬세요!”","“Oh, no. Get well soon! ”",null
11001,2071,50914,portrait,null,null,null,0,null,null,null,null,null,null
11001,2071,50915,walk,obj_manager,spot_road1,null,null,null,null,null,null,null,null
11001,2071,50916,walk,obj_daughter,spot_road2,null,null,null,null,null,null,null,null
11001,2071,50917,bgm,null,bgm_town,1,2,null,null,null,null,null,null
11002,2072,50918,bgm,null,0,1,0,null,null,null,null,null,null
11002,2072,50919,time,null,null,null,2000,null,null,null,null,null,null
11002,2072,50920,narrative,null,null,null,1,null,null,null,“집 안의 물건이 움직인 것 같다.”,“You think some objects are misplaced. ”,null
11002,2072,50921,narrative,null,null,null,1,null,null,null,“구체적으로 뭐가 움직인 건지 모르겠다.”,“But you're unsure which ones moved. ”,null
11002,2072,50922,narrative,null,null,null,1,null,null,null,“뭐가 움직였는지 확인할 길도 없다.”,"“You have no way to check if anything really moved, either. ”",null
11002,2072,50923,narrative,null,null,null,0,null,null,null,null,null,null
11003,2073,50924,narrative,null,null,null,1,null,null,null,“당신은 더워서 씻기로 한다. ”,“It's getting hot; you decide to take a shower. ”,null
11003,2073,50925,narrative,null,null,null,0,null,null,null,null,null,null
11003,2073,50926,walk,obj_player,spot_in_toilet,null,1000,null,null,null,null,null,null
11003,2073,50927,sfx,null,sfx_door_close,1,5,null,null,null,null,null,null
11003,2073,50928,object,obj_toilet_door,spr_toilet_door,1,1,null,null,null,null,null,null
11003,2073,50929,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11003,2073,50930,sfx,null,sfx_shower_1,1,4,null,null,null,null,null,null
11003,2073,50931,image2,null,img_toilet1,0,1,255_255_255_1,null,null,null,null,null
11003,2073,50932,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11003,2073,50933,narrative,null,null,null,1,null,null,null,“당신은 올해 21살이다.”,“You turned 21 this year. ”,null
11003,2073,50934,narrative,null,null,null,1,null,null,null,“대학은 가지 않았다. 정확히는 가지 못한 것이지만.”,"“You didn't go to college. Not that you had a choice, though. ”",null
11003,2073,50935,narrative,null,null,null,1,null,null,null,"“혼자서는 도저히 등록금을 낼 형편이 되지 않았으며, 그렇다고 장학금을 탈 정도로 공부머리가 좋지도 못하다.”","“You couldn't afford the tuition fee on your own. You weren't smart enough to get scolarship, either. ”",null
11003,2073,50936,narrative,null,null,null,1,null,null,null,“그러므로 남들보다 뛰어난 구석이 필요하다고 생각했다.”,“So you concluded you'll need to be better at something than others. ”,null
11003,2073,50937,narrative,null,null,null,0,null,null,null,null,null,null
11003,2073,50938,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11003,2073,50939,narrative,null,null,null,1,null,null,null,"“대학이야 중요하지 않다지만, 빈번히 뜨는 불합격 문자를 보면 잘 모르겠다. ”","“People say your diploma doesn't matter, but the frequent use of the word 'unfortunately' regarding your resume says otherwise. ”",null
11003,2073,50940,narrative,null,null,null,0,null,null,null,null,null,null
11003,2073,50941,image2,null,img_toilet2,0,1,255_255_255_1,null,null,null,null,null
11003,2073,50942,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11003,2073,50943,sfx,null,sfx_tinnitus,1,5,null,null,null,null,null,null
11003,2073,50944,time,null,null,null,5000,null,null,null,null,null,null
11003,2073,50945,narrative,null,null,null,1,null,null,null,“…”,“...”,null
11003,2073,50946,narrative,null,null,null,1,null,null,null,“누군가 있다. 창문의 뽁뽁이 때문에 얼굴이 흐려져보이지만 얼굴은 확실히 이쪽을 바라보고 있다.”,"“Someone's there. It's blurry because of the bubble wrap on the window, but they're surely facing this way. ”",null
11003,2073,50947,narrative,null,null,null,1,null,null,null,“저 사람은 아직 당신이 눈치챘다는 걸 모르는 것 같다.”,“It looks like they don't know you noticed yet... ”,1009
11003,2074,50948,narrative,null,null,null,1,null,null,null,“…”,“…”,null
11003,2074,50949,narrative,null,null,null,1,null,null,null,"“마음 같아서야 그렇게 하고 싶지만, 창문을 열려고 시도하지는 않고 있다.”","“As much as you want to, they're not trying to pry open the window from outside. ”",null
11003,2074,50950,narrative,null,null,null,1,null,null,null,“주거침입을 시도하지 않은 상태에서 섣불리 행동했다가는 경찰 쪽에서 도리어 저 사람 편을 들어줄지도 모른다.”,"“If you took action while they weren't attempting to break in, the police might stand on their side instead. ”",null
11003,2074,50951,narrative,null,null,null,1,null,null,null,“또한 당신은 이 방의 바닥이 복도의 바닥보다 올라와 있는 점을 눈치챘다. ”,“You also noticed the floor of this room is a bit higher up than the floor of the corridor. ”,null
11003,2074,50952,narrative,null,null,null,1,null,null,null,"“화장실 창문조차 높은 곳에 있는데도 사람의 머리가 보인다는 건,”","“The fact that their head is visible from a higher surface could indicate they stepped onto something, ”",null
11003,2074,50953,narrative,null,null,null,1,null,null,null,“저 사람이 뭔가 밟고 올라와 보고 있을 수도 있지만 키가 엄청 큰 걸 수도 있다.”,“or it could simply mean they are extremely tall.“”,null
11003,2074,50954,narrative,null,null,null,1,null,null,null,“덩치가 크다면 먼저 자극했다가 무슨 일이 생길지 모른다.”,"“If they're tall, you don't know what'll happen once you provoke them. ”",null
11003,2074,50955,narrative,null,null,null,1,null,null,null,"“아니, 덩치가 크지 않더라도 과연 맨손이라고 보장할 수 있나?”","“Even if they're not as big, how can you be sure they're empty handed? ”",null
11003,2074,50956,narrative,null,null,null,1,null,null,null,“어느 쪽이든 창문을 여는 건 좋은 생각이 아니다.”,"“Either way, opening the window is a terrible idea. ”",null
11003,2074,50957,narrative,null,null,null,1,null,null,null,“확실하게 잡으려면 조용히 스마트폰을 집어와 사진을 찍어두는 편이 좋을 것이다.”,“The only way to catch them red handed is to grab your phone and quietly take a picture to make an evidence. ”,null
11003,2074,50958,narrative,null,null,null,0,null,null,null,null,null,null
11003,2074,50959,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11003,2074,50960,image2,null,img_toilet1,0,1,255_255_255_1,null,null,null,null,null
11003,2074,50961,image1,null,img_coverall,0,3,0_0_0_0,null,null,null,null,null
11003,2074,50962,narrative,null,null,null,1,null,null,null,“…고민하던 새에 밖에 있던 사람은 사라졌다.”,"“...As you stood there pondering what to do, the person walked away.”",null
11003,2074,50963,narrative,null,null,null,1,null,null,null,“하필 CCTV는 내일 설치되어 증거라 할 만한 것이 없다.”,"“What's worse is that the building still doesn't have a security cam, as it'll be installed tomorrow. ”",null
11003,2074,50964,narrative,null,null,null,0,null,null,null,null,null,null
11003,2074,50965,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11003,2074,50966,narrative,null,null,null,1,null,null,null,“당신은 경찰에 이에 대해 신고했다.”,“You called the cops. ”,null
11003,2074,50967,narrative,null,null,null,1,null,null,null,“그들은 순찰을 강화하겠다고 했다.”,“They said they'll take patrols more frequently. ”,null
11003,2074,50968,narrative,null,null,null,1,null,null,null,"“당신은 딱히 안심되지는 않았지만, 신고를 안 하는 것보다는 낫다고 생각했다.”","“You don't feel any safer, but it's better than nothing. ”",null
11003,2074,50969,narrative,null,null,null,0,null,null,null,null,null,2076
11003,2075,50970,sfx,null,sfx_shower_2,1,5,null,null,null,null,null,null
11003,2075,50971,image1,null,img_coverall,0,2,0_0_0_1,null,null,null,null,null
11003,2075,50972,narrative,null,null,null,1,null,null,null,“당신은 조용히 밖으로 나와 112로 신고 문자를 보냈다.”,“You quietly got out of the bathroom to text the police. ”,null
11003,2075,50973,narrative,null,null,null,1,null,null,null,“하지만 사진으로 증거를 남기려던 순간 남자가 사라졌다.”,"“But as soon as you were about to take a picture of them, they were gone. ”",null
11003,2075,50974,narrative,null,null,null,0,null,null,null,null,null,null
11003,2075,50975,sfx,null,sfx_siren,1,5,null,null,null,null,null,null
11003,2075,50976,time,null,null,null,1000,null,null,null,null,null,null
11003,2075,50977,portrait,null,portrait_police,0,1,null,경찰,Police,“예… 예… 흠…”,"“Yes, yes, I see... ”",null
11003,2075,50978,portrait,null,portrait_police,0,1,null,경찰,Police,“예전에도 이런 일이 있었는데요…”,"“This happened before, but... ”",null
